sentence_idx,original,condition,variant_idx,variant_text,final_passes,regen_attempts,failed_criteria,note,needs_manual_review
358,Mugs can be plain or have drawings imprinted or carved on them.,syntactic,3,Shirts can be plain or have logos stitched or ironed on them.,True,0,,,False
358,Mugs can be plain or have drawings imprinted or carved on them.,syntactic,4,Vases can be clear or have flowers glued or tied on them.,True,0,,,False
358,Mugs can be plain or have drawings imprinted or carved on them.,syntactic,5,Hats can be simple or have feathers pinned or sewn on them.,True,0,,,False
358,Mugs can be plain or have drawings imprinted or carved on them.,syntactic,6,Boxes can be empty or have ribbons wrapped or taped on them.,True,0,,,False
358,Mugs can be plain or have drawings imprinted or carved on them.,syntactic,7,Doors can be bare or have signs nailed or screwed on them.,True,0,,,False
358,Mugs can be plain or have drawings imprinted or carved on them.,syntactic,8,Bags can be plain or have badges clipped or stitched on them.,True,0,,,False
358,Mugs can be plain or have drawings imprinted or carved on them.,syntactic,9,Chairs can be plain or have cushions tied or Velcroed on them.,True,0,,,False
358,Mugs can be plain or have drawings imprinted or carved on them.,syntactic,10,Phones can be sleek or have stickers pressed or slapped on them.,True,0,,,False
359,Murder is the unlawful killing of another human being with intent.,paraphrase,1,It is the deliberate and illegal slaying of one person by another that constitutes homicide.,True,0,,,False
359,Murder is the unlawful killing of another human being with intent.,paraphrase,2,One individual’s premeditated and criminal taking of another’s life is what murder amounts to.,True,0,,,False
359,Murder is the unlawful killing of another human being with intent.,paraphrase,3,There exists an offense where a person intentionally and unlawfully ends a fellow human’s life.,True,0,,,False
359,Murder is the unlawful killing of another human being with intent.,paraphrase,4,A human life is intentionally and criminally terminated by someone else in the act known as murder.,True,0,,,False
359,Murder is the unlawful killing of another human being with intent.,paraphrase,5,"What gets labeled murder is the conscious, illicit causing of a fellow person’s death.",True,0,,,False
359,Murder is the unlawful killing of another human being with intent.,paraphrase,6,"The intentional, illegal causing of the death of another person is the definition of murder.",True,0,,,False
359,Murder is the unlawful killing of another human being with intent.,paraphrase,7,Someone’s life is deliberately and unlawfully ended by another individual in homicide.,True,0,,,False
359,Murder is the unlawful killing of another human being with intent.,paraphrase,8,"Murder amounts to the criminal, purposeful deprivation of another human being’s life.",True,0,,,False
359,Murder is the unlawful killing of another human being with intent.,paraphrase,9,"It is murder when one person, with intent and without legal justification, deprives another of life.",True,0,,,False
359,Murder is the unlawful killing of another human being with intent.,paraphrase,10,The act whereby a person willfully and unlawfully extinguishes another human’s life is murder.,True,0,,,False
359,Murder is the unlawful killing of another human being with intent.,syntactic,1,Poetry is the rhythmic weaving of ancient cultural lore with flair.,True,0,,,False
359,Murder is the unlawful killing of another human being with intent.,syntactic,2,Comedy is the spontaneous blending of fresh comedic bits with wit.,True,0,,,False
359,Murder is the unlawful killing of another human being with intent.,syntactic,3,Sculpture is the careful shaping of raw marble blocks with vision.,True,0,,,False
359,Murder is the unlawful killing of another human being with intent.,syntactic,4,Gardening is the patient tending of young herb seedlings with love.,True,0,,,False
359,Murder is the unlawful killing of another human being with intent.,syntactic,5,Brewing is the gentle steeping of dried tea leaves with care.,True,0,,,False
359,Murder is the unlawful killing of another human being with intent.,syntactic,6,Carpentry is the precise joining of thick wooden beams with skill.,True,0,,,False
359,Murder is the unlawful killing of another human being with intent.,syntactic,7,Cooking is the slow simmering of ripe tomato sauce with herbs.,True,0,,,False
359,Murder is the unlawful killing of another human being with intent.,syntactic,8,Painting is the bold brushing of bright acrylic colors with passion.,True,0,,,False
359,Murder is the unlawful killing of another human being with intent.,syntactic,9,Weaving is the intricate threading of dyed silk strands with art.,True,0,,,False
359,Murder is the unlawful killing of another human being with intent.,syntactic,10,Baking is the steady rising of sweet dough mixtures with warmth.,True,0,,,False
360,My friends were sick of watching me gamble my savings away.,paraphrase,1,I was the one whose constant squandering of funds on wagers had left my pals nauseated.,True,0,,,False
360,My friends were sick of watching me gamble my savings away.,paraphrase,2,My companions had grown weary of observing me fritter my nest egg on bets.,True,0,,,False
360,My friends were sick of watching me gamble my savings away.,paraphrase,3,It was my chronic betting away of every reserve that had sickened my buddies.,True,0,,,False
360,My friends were sick of watching me gamble my savings away.,paraphrase,4,There came a point when my cohorts felt utter disgust at seeing me drain my bankroll on games of chance.,True,0,,,False
360,My friends were sick of watching me gamble my savings away.,paraphrase,5,The sight of me hemorrhaging my hoard on wagers had turned my friends’ stomachs.,True,0,,,False
360,My friends were sick of watching me gamble my savings away.,paraphrase,6,"By repeatedly risking my entire stash, I had become intolerable to my comrades.",True,0,,,False
360,My friends were sick of watching me gamble my savings away.,paraphrase,7,What repelled my allies was my relentless dissipation of my own funds through gambling.,True,0,,,False
360,My friends were sick of watching me gamble my savings away.,paraphrase,8,My acquaintances’ patience snapped while they witnessed me pour my capital into betting.,True,0,,,False
360,My friends were sick of watching me gamble my savings away.,paraphrase,9,Aversion seized my confidants as they watched me gamble my life savings into oblivion.,True,0,,,False
360,My friends were sick of watching me gamble my savings away.,paraphrase,10,My incessant staking of my own money had left my chums thoroughly fed up.,True,0,,,False
360,My friends were sick of watching me gamble my savings away.,syntactic,1,My cousins were tired of hearing me squander my paycheck away.,True,0,,,False
360,My friends were sick of watching me gamble my savings away.,syntactic,2,My neighbors were weary of seeing me fritter my earnings away.,True,0,,,False
360,My friends were sick of watching me gamble my savings away.,syntactic,3,My teammates were fed up with watching me waste my allowance away.,True,0,,,False
360,My friends were sick of watching me gamble my savings away.,syntactic,4,My colleagues were bored of observing me burn my wages away.,True,0,,,False
360,My friends were sick of watching me gamble my savings away.,syntactic,5,My siblings were sick of witnessing me lose my stipend away.,True,0,,,False
360,My friends were sick of watching me gamble my savings away.,syntactic,6,My students were annoyed at viewing me deplete my funds away.,True,0,,,False
360,My friends were sick of watching me gamble my savings away.,syntactic,7,My parents were exhausted from noticing me misuse my budget away.,True,0,,,False
360,My friends were sick of watching me gamble my savings away.,syntactic,8,My clients were irritated by spotting me drain my income away.,True,0,,,False
360,My friends were sick of watching me gamble my savings away.,syntactic,9,My relatives were weary from glimpsing me exhaust my cash away.,True,0,,,False
360,My friends were sick of watching me gamble my savings away.,syntactic,10,My coworkers were jaded from watching me throw my salary away.,True,0,,,False
361,"My heart would race for no reason, and I even felt dizzy at times.",paraphrase,1,"For no apparent cause, my pulse would surge, and occasionally vertigo swept over me.",True,0,,,False
361,"My heart would race for no reason, and I even felt dizzy at times.",paraphrase,2,"PARAPHRASE:  
Out of the blue my pulse would pound, and waves of dizziness sometimes washed over me.

SYNTACTIC_ALTERNATIVE:  
My sketch would sell for no fortune, and I even framed posters at times.",True,1,,,False
